"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000072818",39.1221337220341,1.34786217885697,0.442429783969725,3.04649964286583,0.00231522754232099,0.0138198170176735
"ENSG00000073282",82.1735774292952,-7.00876621256703,1.05995106758134,-6.61234884036678,3.78269302442724e-11,5.11886704545097e-09
"ENSG00000073417",1115.65536987752,-0.624122253810698,0.200132217039529,-3.11854964204701,0.00181743523051201,0.0114790997133429
"ENSG00000073464",542.519742926587,-3.10980552367934,0.750474550191803,-4.14378545266399,3.41619369715139e-05,0.000552631076320146
"ENSG00000073536",339.70798955566,-1.121204947599,0.351072538921761,-3.19365607758022,0.00140483373435185,0.00950534058761004
"ENSG00000073584",1502.31284816773,-0.453287306395903,0.125060234927682,-3.62455185421667,0.000289462941104883,0.00292182020296661
"ENSG00000073754",41.055744666245,0.848333491576167,0.298141271340034,2.84540777519068,0.00443546014229308,0.0223743222668931
"ENSG00000073792",11817.8381550513,1.04125215902853,0.250180045616984,4.16201122859592,3.15456835149807e-05,0.000519986069843215
"ENSG00000073861",4562.13921468977,2.31215810727114,0.892926966496919,2.58941458151059,0.00961392711153728,0.0393453710238375
"ENSG00000073921",18491.0830423259,-0.746062238861013,0.256203324839974,-2.9119928062097,0.00359130906302628,0.0191324831483571
"ENSG00000074071",2380.51256624814,-0.36809606039522,0.140314352024105,-2.62336714017668,0.00870653949942848,0.0366336038256533
"ENSG00000074219",96.5919633507774,0.839325484437396,0.33476904695187,2.50717768586911,0.0121699516793443,0.0469652899592729
"ENSG00000074370",1580.26155989121,-0.511316114727354,0.174037352466256,-2.9379676689031,0.00330371474541225,0.0180383304014427
"ENSG00000074410",581.450475245211,2.58638649018723,0.424972190942355,6.08601349761745,1.1575668753678e-09,1.02991550458413e-07
"ENSG00000074527",30.5405072749236,2.12484070565122,0.653303871351753,3.25245387151114,0.00114413165104271,0.00815383652110438
"ENSG00000074603",2887.67057234326,-0.267499735829888,0.0801185445435971,-3.33879924246909,0.000841413498193189,0.0064875822741958
"ENSG00000074621",295.577019004506,-0.677271996359879,0.212678054057947,-3.18449404363718,0.00145007295069925,0.00973565021178027
"ENSG00000074696",2744.66377400107,-0.947546955051119,0.266392101485386,-3.5569634000695,0.000375166401554818,0.00354003570302185
